_id,comment,topic,polarity,confidence,related_text,review_id
680af3d390094dcb8b884b3e,- 目前看质量挺好的，声音也可以，携带方便。,便携性,好评,0.7,携带方便,dde3a1fc-7d41-459a-a071-b677f8bf0792
680af3d490094dcb8b884b3f,- 上次买了索爱那款，确实是便宜很多，但是音质很差，经常出现啸音，很影响心态。真是一分钱一分货，金运这款虽然贵一点，但是音质真的没得说，必须好评！,音质,差评,0.85,确实是便宜很多，但是音质很差，经常出现啸音，很影响心态。,934ae84f-b36f-43da-b1a7-463a55d7f78b
680af3d490094dcb8b884b3f,- 上次买了索爱那款，确实是便宜很多，但是音质很差，经常出现啸音，很影响心态。真是一分钱一分货，金运这款虽然贵一点，但是音质真的没得说，必须好评！,音质,好评,0.95,金运这款虽然贵一点，但是音质真的没得说，必须好评！,934ae84f-b36f-43da-b1a7-463a55d7f78b
680af3d590094dcb8b884b40,很方便，领夹麦用着非常方便！非常好的体验！,Convenience,好评,0.9,很方便，领夹麦用着非常方便！,bbe7d073-0d98-4f55-85d5-67bce355a5dc
680af3d590094dcb8b884b40,很方便，领夹麦用着非常方便！非常好的体验！,User Experience,好评,0.8,非常好的体验！,bbe7d073-0d98-4f55-85d5-67bce355a5dc
680af3d690094dcb8b884b41,收音很不错,音质,好评,0.9,收音很不错,60386c32-779b-45e7-b97b-204cb1060fab
680af3d790094dcb8b884b42,最近新入手的这款无线扩音器，挂在身上没有负担，挂绳随意调整，腰肩挂都可以，不用的时候挂绳取下又变成一个迷你的小音箱，总体好用的！,Portability,好评,0.9,挂在身上没有负担，挂绳随意调整，腰肩挂都可以，不用的时候挂绳取下又变成一个迷你的小音箱,beca1f04-7269-40bf-8adc-9e3378134773
680af3d790094dcb8b884b42,最近新入手的这款无线扩音器，挂在身上没有负担，挂绳随意调整，腰肩挂都可以，不用的时候挂绳取下又变成一个迷你的小音箱，总体好用的！,Sound Quality,好评,0.7,一个迷你的小音箱，总体好用的,beca1f04-7269-40bf-8adc-9e3378134773
680af3da90094dcb8b884b43,货比三家，做足功课最后选了这款！！到手果然没让我失望，声音听起来也是比较舒服的接近原声，也挺大声的，而且用过小蜜蜂的都知道最怕干扰，这个还真不错，反正我是用的好~,声音音质,好评,0.9,声音听起来也是比较舒服的接近原声，也挺大声的,3a4f36e8-adb7-461f-aa5e-6ba467b2291f
680af3da90094dcb8b884b43,货比三家，做足功课最后选了这款！！到手果然没让我失望，声音听起来也是比较舒服的接近原声，也挺大声的，而且用过小蜜蜂的都知道最怕干扰，这个还真不错，反正我是用的好~,抗干扰能力,好评,0.8,而且用过小蜜蜂的都知道最怕干扰，这个还真不错,3a4f36e8-adb7-461f-aa5e-6ba467b2291f
680af3da90094dcb8b884b44,再也不用戴着头戴式的老款上课啦，背着或夹着都没有任何负重感，麦克风也很轻，手持或领夹都可以，而且是原声扩音，不会失真，声音清晰明亮，没有延迟和回音，真的太赞了。,Microphone Quality,好评,0.95,麦克风也很轻，手持或领夹都可以，而且是原声扩音，不会失真，声音清晰明亮，没有延迟和回音，真的太赞了。,c3ebe2c8-8132-45fb-abe7-dbc6971d3866
680af3da90094dcb8b884b44,再也不用戴着头戴式的老款上课啦，背着或夹着都没有任何负重感，麦克风也很轻，手持或领夹都可以，而且是原声扩音，不会失真，声音清晰明亮，没有延迟和回音，真的太赞了。,Portability,好评,0.85,背着或夹着都没有任何负重感，麦克风也很轻，手持或领夹都可以。,c3ebe2c8-8132-45fb-abe7-dbc6971d3866
680af3da90094dcb8b884b44,再也不用戴着头戴式的老款上课啦，背着或夹着都没有任何负重感，麦克风也很轻，手持或领夹都可以，而且是原声扩音，不会失真，声音清晰明亮，没有延迟和回音，真的太赞了。,Versatility,好评,0.75,麦克风也很轻，手持或领夹都可以。,c3ebe2c8-8132-45fb-abe7-dbc6971d3866
680af3da90094dcb8b884b44,再也不用戴着头戴式的老款上课啦，背着或夹着都没有任何负重感，麦克风也很轻，手持或领夹都可以，而且是原声扩音，不会失真，声音清晰明亮，没有延迟和回音，真的太赞了。,Sound Performance,好评,0.9,而且是原声扩音，不会失真，声音清晰明亮，没有延迟和回音，真的太赞了。,c3ebe2c8-8132-45fb-abe7-dbc6971d3866
680af3db90094dcb8b884b45,这是买的扩音器里面最好的，啸叫声几乎没有，（对比于索爱那款）收音效果很绝，不需要完全贴着麦克风，偏一些也完全OK，出来的声音也很大。,Sound Quality,好评,0.9,收音效果很绝，不需要完全贴着麦克风，出来的声音也很大.,e3f75284-619b-469b-accc-fb5947bcb4c0
680af3db90094dcb8b884b45,这是买的扩音器里面最好的，啸叫声几乎没有，（对比于索爱那款）收音效果很绝，不需要完全贴着麦克风，偏一些也完全OK，出来的声音也很大。,Microphone Design,好评,0.8,不需要完全贴着麦克风，偏一些也完全OK.,e3f75284-619b-469b-accc-fb5947bcb4c0
680af3dd90094dcb8b884b46,上了一下午的公开课，其他听课的老师在后排都说能听得很清楚，不像其他老师买的扩音器时不时就有啸叫声，很值得推荐。,音质清晰,好评,0.9,能听得很清楚,aaa8d5f1-b108-4684-bc46-b573a5053fb4
680af3dd90094dcb8b884b46,上了一下午的公开课，其他听课的老师在后排都说能听得很清楚，不像其他老师买的扩音器时不时就有啸叫声，很值得推荐。,扩音效果,好评,0.8,其他老师买的扩音器时不时就有啸叫声,aaa8d5f1-b108-4684-bc46-b573a5053fb4
680af3dd90094dcb8b884b47,做工质量一如既往的好用，一直在这家光顾，承包了我这几年的耳机和扩音器了，哈哈哈,build_quality,好评,0.9,做工质量一如既往的好用，一直在这家光顾,62d3aa08-4628-4ec8-8ccb-3a529a5b906f
680af3de90094dcb8b884b48,无线麦克风收音很好，扩音出来的声音很清楚很大，挺适合我们商场导购用，夹着麦克风，扩音器放在店里都可以，非常好用！,音质表现,好评,0.91,无线麦克风收音很好，扩音出来的声音很清楚很大,e8bb5ff9-230c-45b2-aaf3-5ca10ed6cea5
680af3de90094dcb8b884b48,无线麦克风收音很好，扩音出来的声音很清楚很大，挺适合我们商场导购用，夹着麦克风，扩音器放在店里都可以，非常好用！,适用场景,好评,0.87,挺适合我们商场导购用,e8bb5ff9-230c-45b2-aaf3-5ca10ed6cea5
680af3de90094dcb8b884b48,无线麦克风收音很好，扩音出来的声音很清楚很大，挺适合我们商场导购用，夹着麦克风，扩音器放在店里都可以，非常好用！,使用方便性,好评,0.85,夹着麦克风，扩音器放在店里都可以，非常好用！,e8bb5ff9-230c-45b2-aaf3-5ca10ed6cea5
680af3df90094dcb8b884b49,好用，声音大，而且美观，蓝牙也买了，连接通畅。,音质,好评,0.9,声音大，而且美观,3bd27644-a5f6-4dee-9460-6977246f368a
680af3df90094dcb8b884b49,好用，声音大，而且美观，蓝牙也买了，连接通畅。,外观设计,好评,0.8,而且美观,3bd27644-a5f6-4dee-9460-6977246f368a
680af3df90094dcb8b884b49,好用，声音大，而且美观，蓝牙也买了，连接通畅。,蓝牙连接,好评,0.85,蓝牙也买了，连接通畅,3bd27644-a5f6-4dee-9460-6977246f368a
680af3e090094dcb8b884b4a,小小一个夹在衣领上就可以了，收音也很清晰，再也不用被头戴的款式夹脑袋了,音质表现,好评,0.95,收音也很清晰,75c6f9b6-4825-4bfd-8d73-4cf62fc608ed
680af3e090094dcb8b884b4a,小小一个夹在衣领上就可以了，收音也很清晰，再也不用被头戴的款式夹脑袋了,佩戴舒适性,好评,0.85,小小一个夹在衣领上就可以了，再也不用被头戴的款式夹脑袋了,75c6f9b6-4825-4bfd-8d73-4cf62fc608ed
680af3e190094dcb8b884b4b,前前后后买了有四五个小蜜蜂了，这款是里面声音最好最清晰的，讲课的时候学生都能听得很清楚,音质表现,好评,0.95,这款是里面声音最好最清晰的，讲课的时候学生都能听得很清楚,dc57808c-ce0f-4a57-be4d-bdc7f0326e2f
680af3e290094dcb8b884b4c,- 声音足够响亮，在教室里上课完全够了~领夹式的佩戴比头戴式更舒服。,音质表现,好评,0.9,声音足够响亮，在教室里上课完全够了~,e061a897-7cc0-42f5-89fd-cb6698ef7ed4
680af3e290094dcb8b884b4c,- 声音足够响亮，在教室里上课完全够了~领夹式的佩戴比头戴式更舒服。,佩戴舒适度,好评,0.8,领夹式的佩戴比头戴式更舒服,e061a897-7cc0-42f5-89fd-cb6698ef7ed4
680af3e390094dcb8b884b4d,领夹式佩戴很舒适，之前上课时间长，带头戴式的夹的脑壳疼，这款完美解决！,Comfort,好评,0.87,领夹式佩戴很舒适，之前上课时间长，带头戴式的夹的脑壳疼，这款完美解决！,650dff4a-0c49-4f49-98e2-4ef3a19d3b7f
680af3e390094dcb8b884b4d,领夹式佩戴很舒适，之前上课时间长，带头戴式的夹的脑壳疼，这款完美解决！,Sound Quality,中评,0.65,这款完美解决！,650dff4a-0c49-4f49-98e2-4ef3a19d3b7f
680af3e490094dcb8b884b4e,- 小蜜蜂声音很清晰，使用很便捷，直接夹在衣领上就可以了，舒适无压力，长时间使用也不会觉得累。推荐！,声音清晰,好评,0.9,小蜜蜂声音很清晰,de082b69-7608-41e7-b7a6-17ebb86b671c
680af3e490094dcb8b884b4e,- 小蜜蜂声音很清晰，使用很便捷，直接夹在衣领上就可以了，舒适无压力，长时间使用也不会觉得累。推荐！,使用便捷,好评,0.8,使用很便捷，直接夹在衣领上就可以了,de082b69-7608-41e7-b7a6-17ebb86b671c
680af3e490094dcb8b884b4e,- 小蜜蜂声音很清晰，使用很便捷，直接夹在衣领上就可以了，舒适无压力，长时间使用也不会觉得累。推荐！,舒适性,好评,0.85,舒适无压力，长时间使用也不会觉得累,de082b69-7608-41e7-b7a6-17ebb86b671c
680af3e590094dcb8b884b4f,小蜜蜂收到啦！很漂亮，是正品的，试了下收音都挺好的，可以调节声音大小，功率挺大的，能调很大声，目前感觉挺不错的，用一段时间看看再来反馈吧！,音质表现,好评,0.9,试了下收音都挺好的，可以调节声音大小，功率挺大的，能调很大声,da5116fa-9c4b-486a-9dfe-3da8fd4d1806
680af3e690094dcb8b884b50,上课的时候放在讲台上，我走到教室最后一排，收音还是很清晰，没有延迟，很满意，特意来给个好评,音质表现,好评,0.95,收音还是很清晰，没有延迟,53360c0e-ad7a-4a7c-af8f-13f9f76317fd
680af3e790094dcb8b884b51,外形美观小巧，无线领夹麦太方便了，声音大，音质好，无啸声,外形外观,好评,0.9,外形美观小巧,a6587461-39fa-4bfc-ac3b-4548dc7960ff
680af3e790094dcb8b884b51,外形美观小巧，无线领夹麦太方便了，声音大，音质好，无啸声,使用便捷性,好评,0.8,无线领夹麦太方便了,a6587461-39fa-4bfc-ac3b-4548dc7960ff
680af3e790094dcb8b884b51,外形美观小巧，无线领夹麦太方便了，声音大，音质好，无啸声,声音效果,好评,0.85,声音大，音质好，无啸声,a6587461-39fa-4bfc-ac3b-4548dc7960ff
680af3e890094dcb8b884b52,之前上课一直都是带的有线的，走动的时候很容易勾到线，这款领夹式的就挺好，肢体动作稍微大一点也没事，很满意,Connectivity,好评,0.9,之前上课一直都是带的有线的，走动的时候很容易勾到线，这款领夹式的就挺好,8873f294-e4ef-4a34-9df6-900811c4f263
680af3e890094dcb8b884b52,之前上课一直都是带的有线的，走动的时候很容易勾到线，这款领夹式的就挺好，肢体动作稍微大一点也没事，很满意,Portability,好评,0.8,肢体动作稍微大一点也没事,8873f294-e4ef-4a34-9df6-900811c4f263
680af3e890094dcb8b884b53,- 包装完好，用起来不错，已用七节课，每节四十分钟，电池显示剩余一格。,packaging,好评,0.9,包装完好,8008743a-dc16-454a-ab30-5400525446c4
680af3e890094dcb8b884b53,- 包装完好，用起来不错，已用七节课，每节四十分钟，电池显示剩余一格。,battery_life,中评,0.7,电池显示剩余一格,8008743a-dc16-454a-ab30-5400525446c4
680af3e990094dcb8b884b54,用起来挺方便的，希望不用再大声喊了，音量大小可调节，不错,音量调节,好评,0.9,音量大小可调节,035563c0-0087-45c7-af92-29829fbe3258
680af3ea90094dcb8b884b56,- 非常不错，朋友推荐的，首先从外观上看就非常喜欢，声量也够，解救老师上课用嗓过度神器,外观设计,好评,0.9,首先从外观上看就非常喜欢,32b4277f-59e1-4055-bb22-517881ad909a
680af3ea90094dcb8b884b56,- 非常不错，朋友推荐的，首先从外观上看就非常喜欢，声量也够，解救老师上课用嗓过度神器,声音效果,好评,0.8,声量也够,32b4277f-59e1-4055-bb22-517881ad909a
680af3ea90094dcb8b884b56,- 非常不错，朋友推荐的，首先从外观上看就非常喜欢，声量也够，解救老师上课用嗓过度神器,使用体验,好评,0.7,解救老师上课用嗓过度神器,32b4277f-59e1-4055-bb22-517881ad909a
680af3ec90094dcb8b884b57,功能齐全，使用起来很方便，收音效果也不错,功能性,好评,0.9,功能齐全，使用起来很方便,22ac134c-694b-488a-907e-cdb723a6241f
680af3ec90094dcb8b884b57,功能齐全，使用起来很方便，收音效果也不错,用户体验,好评,0.7,功能齐全，使用起来很方便,22ac134c-694b-488a-907e-cdb723a6241f
680af3ec90094dcb8b884b57,功能齐全，使用起来很方便，收音效果也不错,音效,好评,0.8,收音效果也不错,22ac134c-694b-488a-907e-cdb723a6241f
680af3ed90094dcb8b884b58,很快就收到啦，扩音器小巧精致，巴掌大小，拿在手里刚刚好。而且音质超赞，听起来清晰又响亮。音量调节也很方便，可以根据需要随时调整👍,Size,好评,0.9,扩音器小巧精致，巴掌大小，拿在手里刚刚好,5b8aea0b-3d89-40a4-9e02-37cc32ded2e5
680af3ed90094dcb8b884b58,很快就收到啦，扩音器小巧精致，巴掌大小，拿在手里刚刚好。而且音质超赞，听起来清晰又响亮。音量调节也很方便，可以根据需要随时调整👍,Sound Quality,好评,0.95,音质超赞，听起来清晰又响亮,5b8aea0b-3d89-40a4-9e02-37cc32ded2e5
680af3ed90094dcb8b884b58,很快就收到啦，扩音器小巧精致，巴掌大小，拿在手里刚刚好。而且音质超赞，听起来清晰又响亮。音量调节也很方便，可以根据需要随时调整👍,Volume Adjustment,好评,0.8,音量调节也很方便，可以根据需要随时调整👍,5b8aea0b-3d89-40a4-9e02-37cc32ded2e5
680af3ef90094dcb8b884b59,最近刚入手的这款小蜜蜂扩音器，轻巧便携，音质清晰且还原度很高，麦克风夹在衣领上感觉更加舒适，没有戴在头上那种束缚感~强烈推荐,Portability,好评,0.9,轻巧便携，麦克风夹在衣领上感觉更加舒适,c86d8f8a-f9e7-48c6-8788-29c215d8b150
680af3ef90094dcb8b884b59,最近刚入手的这款小蜜蜂扩音器，轻巧便携，音质清晰且还原度很高，麦克风夹在衣领上感觉更加舒适，没有戴在头上那种束缚感~强烈推荐,Sound Quality,好评,0.85,音质清晰且还原度很高,c86d8f8a-f9e7-48c6-8788-29c215d8b150
680af3ef90094dcb8b884b59,最近刚入手的这款小蜜蜂扩音器，轻巧便携，音质清晰且还原度很高，麦克风夹在衣领上感觉更加舒适，没有戴在头上那种束缚感~强烈推荐,Comfort,好评,0.8,麦克风夹在衣领上感觉更加舒适，没有戴在头上那种束缚感,c86d8f8a-f9e7-48c6-8788-29c215d8b150
680af3f090094dcb8b884b5a,我是刚入职教师行业，天天高强度上课，喊着说话，嗓子根本受不住，同事推荐了这款扩音器声音很大，收音也很好！根本没什么杂音，而且还是防啸叫的，以后再也不怕嗓子疼了,音质,好评,0.95,声音很大，收音也很好！根本没什么杂音,df3bea8e-136d-4448-b325-3dcd4f26acd2
680af3f090094dcb8b884b5a,我是刚入职教师行业，天天高强度上课，喊着说话，嗓子根本受不住，同事推荐了这款扩音器声音很大，收音也很好！根本没什么杂音，而且还是防啸叫的，以后再也不怕嗓子疼了,防啸叫功能,好评,0.85,而且还是防啸叫的,df3bea8e-136d-4448-b325-3dcd4f26acd2
680af3f190094dcb8b884b5b,用了几天才来评价的，没有杂音，不会靠近就刺耳，很不错👍,音质,好评,0.85,没有杂音，不会靠近就刺耳,f70b2bb9-2610-45bd-9993-c3d3a5e5d394
680af3f190094dcb8b884b5c,这款扩音器小小一个戴在身上很轻，戴久了也不会累，肩挂、腰挂都可以，不上课的时候把挂绳拿掉就是一个小音箱，用起来也没有刺耳的啸叫，简直好看又方便。,Portability,好评,0.92,扩音器小小一个戴在身上很轻，戴久了也不会累，肩挂、腰挂都可以，不上课的时候把挂绳拿掉就是一个小音箱,88ba9d93-35b0-4945-ad13-2bee71007879
680af3f190094dcb8b884b5c,这款扩音器小小一个戴在身上很轻，戴久了也不会累，肩挂、腰挂都可以，不上课的时候把挂绳拿掉就是一个小音箱，用起来也没有刺耳的啸叫，简直好看又方便。,Sound Quality,好评,0.85,用起来也没有刺耳的啸叫，简直好看又方便,88ba9d93-35b0-4945-ad13-2bee71007879
680af3f290094dcb8b884b5d,发货很快，昨天下得单今天就收到了，买来准备送给在当老师的朋友做礼物的，自己打开试了下，领口夹的麦克风确实很方便，声音也大还清楚，很不错，点赞嗷~！,Delivery Speed,好评,0.9,发货很快，昨天下得单今天就收到了,c160fc76-7ed1-48c7-bca3-58a50dc4f05c
680af3f290094dcb8b884b5d,发货很快，昨天下得单今天就收到了，买来准备送给在当老师的朋友做礼物的，自己打开试了下，领口夹的麦克风确实很方便，声音也大还清楚，很不错，点赞嗷~！,Microphone Quality,好评,0.85,领口夹的麦克风确实很方便，声音也大还清楚，很不错,c160fc76-7ed1-48c7-bca3-58a50dc4f05c
680af3f490094dcb8b884b5e,- 声音非常大 链接蓝牙非常快 效果不错,音质表现,好评,0.8,声音非常大,f7ad095c-96da-45cc-9d3f-3201de1800c4
680af3f490094dcb8b884b5e,- 声音非常大 链接蓝牙非常快 效果不错,连接速度,好评,0.9,链接蓝牙非常快,f7ad095c-96da-45cc-9d3f-3201de1800c4
680af3f490094dcb8b884b5e,- 声音非常大 链接蓝牙非常快 效果不错,使用效果,好评,0.7,效果不错,f7ad095c-96da-45cc-9d3f-3201de1800c4
680af3f690094dcb8b884b5f,果然热销榜第一的扩音器名副其实！把麦克风轻轻夹在衣领上，扩音器放讲台，移动随心，完全不用背着到处跑啦！而且解决啸叫和杂音问题，现在不喊也能hold住全场～嗓子省力了,Portability,好评,0.95,把麦克风轻轻夹在衣领上，扩音器放讲台，移动随心，完全不用背着到处跑啦！,b4835c25-2368-4ede-9943-62f117b4a4bc
680af3f690094dcb8b884b5f,果然热销榜第一的扩音器名副其实！把麦克风轻轻夹在衣领上，扩音器放讲台，移动随心，完全不用背着到处跑啦！而且解决啸叫和杂音问题，现在不喊也能hold住全场～嗓子省力了,Noise Cancellation,好评,0.85,而且解决啸叫和杂音问题，现在不喊也能hold住全场～,b4835c25-2368-4ede-9943-62f117b4a4bc
680af3f690094dcb8b884b5f,果然热销榜第一的扩音器名副其实！把麦克风轻轻夹在衣领上，扩音器放讲台，移动随心，完全不用背着到处跑啦！而且解决啸叫和杂音问题，现在不喊也能hold住全场～嗓子省力了,Voice Clarity,好评,0.8,嗓子省力了,b4835c25-2368-4ede-9943-62f117b4a4bc
680af3f690094dcb8b884b60,选了好久终于买了这款扩音器，不仅音质出色，还拥有超长续航，再也不用频繁充电了，还能支持蓝牙连接，便于播放音乐或教学音频，丰富课堂教学形式，真的很不错呐,音质,好评,0.9,不仅音质出色,af9f92f5-607e-4df4-b525-766afad3467b
680af3f690094dcb8b884b60,选了好久终于买了这款扩音器，不仅音质出色，还拥有超长续航，再也不用频繁充电了，还能支持蓝牙连接，便于播放音乐或教学音频，丰富课堂教学形式，真的很不错呐,续航,好评,0.8,还拥有超长续航，再也不用频繁充电了,af9f92f5-607e-4df4-b525-766afad3467b
680af3f690094dcb8b884b60,选了好久终于买了这款扩音器，不仅音质出色，还拥有超长续航，再也不用频繁充电了，还能支持蓝牙连接，便于播放音乐或教学音频，丰富课堂教学形式，真的很不错呐,连接功能,好评,0.7,还能支持蓝牙连接，便于播放音乐或教学音频，丰富课堂教学形式,af9f92f5-607e-4df4-b525-766afad3467b
680af3f990094dcb8b884b61,包装完整精致，宝贝被保存的很好。客服细心热情，问题认真解答。小蜜蜂扩音效果好，无线有线均可。非常好用，好评。,Packaging,好评,0.9,包装完整精致，宝贝被保存的很好。,56d81a4b-b421-42d8-b00c-81ccfe793a16
680af3f990094dcb8b884b61,包装完整精致，宝贝被保存的很好。客服细心热情，问题认真解答。小蜜蜂扩音效果好，无线有线均可。非常好用，好评。,Customer Service,好评,0.8,客服细心热情，问题认真解答。,56d81a4b-b421-42d8-b00c-81ccfe793a16
680af3f990094dcb8b884b61,包装完整精致，宝贝被保存的很好。客服细心热情，问题认真解答。小蜜蜂扩音效果好，无线有线均可。非常好用，好评。,Sound Quality,好评,0.85,小蜜蜂扩音效果好，无线有线均可。,56d81a4b-b421-42d8-b00c-81ccfe793a16
680af3f990094dcb8b884b62,连接很快，声音足够大，一分价钱一分货，它值得,连接速度,好评,0.9,连接很快,0d0d9ed8-2eb5-4829-be0b-70e00b649e9c
680af3f990094dcb8b884b62,连接很快，声音足够大，一分价钱一分货，它值得,声音表现,好评,0.8,声音足够大,0d0d9ed8-2eb5-4829-be0b-70e00b649e9c
680af3f990094dcb8b884b62,连接很快，声音足够大，一分价钱一分货，它值得,性价比,好评,0.7,一分价钱一分货，它值得,0d0d9ed8-2eb5-4829-be0b-70e00b649e9c
680af3fa90094dcb8b884b63,之前用的都是有线头戴款的，戴久了两边耳朵非常痛，时不时还要用手扶着特别麻烦，现在换了这台无线的，用起来方便太多了。声音又大又真实且防啸叫很好，满电随便用十天半个月，70人大班教学不在话下。,耳机舒适度,好评,0.9,戴久了两边耳朵非常痛，时不时还要用手扶着特别麻烦，现在换了这台无线的，用起来方便太多了,b6d7896e-ce6c-4219-b295-28cfe4a01980
680af3fa90094dcb8b884b63,之前用的都是有线头戴款的，戴久了两边耳朵非常痛，时不时还要用手扶着特别麻烦，现在换了这台无线的，用起来方便太多了。声音又大又真实且防啸叫很好，满电随便用十天半个月，70人大班教学不在话下。,声音质量,好评,0.8,声音又大又真实且防啸叫很好,b6d7896e-ce6c-4219-b295-28cfe4a01980
680af3fa90094dcb8b884b63,之前用的都是有线头戴款的，戴久了两边耳朵非常痛，时不时还要用手扶着特别麻烦，现在换了这台无线的，用起来方便太多了。声音又大又真实且防啸叫很好，满电随便用十天半个月，70人大班教学不在话下。,电池续航,好评,0.7,满电随便用十天半个月,b6d7896e-ce6c-4219-b295-28cfe4a01980
680af3fa90094dcb8b884b63,之前用的都是有线头戴款的，戴久了两边耳朵非常痛，时不时还要用手扶着特别麻烦，现在换了这台无线的，用起来方便太多了。声音又大又真实且防啸叫很好，满电随便用十天半个月，70人大班教学不在话下。,应用场景,好评,0.6,70人大班教学不在话下,b6d7896e-ce6c-4219-b295-28cfe4a01980
680af3fa90094dcb8b884b64,- 小小的扩音器，可以发出大大的声音，重要的是音质清晰不延迟，而且音量可以随意调节，这样我可以根据环境来调节所需音量，人性化的设计，很棒！👏,音质,好评,0.9,可以发出大大的声音，重要的是音质清晰不延迟,aedf68d3-aa71-461b-af22-4ef2d35c0379
680af3fa90094dcb8b884b64,- 小小的扩音器，可以发出大大的声音，重要的是音质清晰不延迟，而且音量可以随意调节，这样我可以根据环境来调节所需音量，人性化的设计，很棒！👏,音量调节,好评,0.8,音量可以随意调节，可以根据环境来调节所需音量,aedf68d3-aa71-461b-af22-4ef2d35c0379
680af3fa90094dcb8b884b64,- 小小的扩音器，可以发出大大的声音，重要的是音质清晰不延迟，而且音量可以随意调节，这样我可以根据环境来调节所需音量，人性化的设计，很棒！👏,设计,好评,0.7,人性化的设计，很棒,aedf68d3-aa71-461b-af22-4ef2d35c0379
680af3fc90094dcb8b884b65,很好用 质量很不错 讲话没有杂音 样子也挺好看的 有了小蜜蜂 嗓子一点都不累了 特别好,音质表现,好评,1.0,很好用 质量很不错 讲话没有杂音,95071e16-11f0-4f52-940f-0012d9d8674f
680af3fc90094dcb8b884b65,很好用 质量很不错 讲话没有杂音 样子也挺好看的 有了小蜜蜂 嗓子一点都不累了 特别好,外观设计,好评,1.0,样子也挺好看的,95071e16-11f0-4f52-940f-0012d9d8674f
680af3fc90094dcb8b884b65,很好用 质量很不错 讲话没有杂音 样子也挺好看的 有了小蜜蜂 嗓子一点都不累了 特别好,使用体验,好评,1.0,有了小蜜蜂 嗓子一点都不累了 特别好,95071e16-11f0-4f52-940f-0012d9d8674f
680af3fe90094dcb8b884b66,- 轻便小巧，挂在脖子上几乎感觉不到重量，就算一整天的课程下来，脖子也不会累哦！👍最重要的是，电池续航超强，不用担心中途没电打断教学的节奏。,Portability,好评,0.9,轻便小巧，挂在脖子上几乎感觉不到重量，就算一整天的课程下来，脖子也不会累哦！,18c55596-ae06-43ae-9e09-a4a67e5a2faa
680af3fe90094dcb8b884b66,- 轻便小巧，挂在脖子上几乎感觉不到重量，就算一整天的课程下来，脖子也不会累哦！👍最重要的是，电池续航超强，不用担心中途没电打断教学的节奏。,Battery Life,好评,0.9,最重要的是，电池续航超强，不用担心中途没电打断教学的节奏。,18c55596-ae06-43ae-9e09-a4a67e5a2faa
680af3fe90094dcb8b884b67,- 班上小孩太调皮了，老婆上完课回来嗓子疼。我就给她买了这款扩音器，声音不仅大还清晰，希望对她有帮助。,音质,好评,0.9,声音不仅大还清晰,632fa495-9d73-4a60-853e-83ae13c0441a
680af3fe90094dcb8b884b67,- 班上小孩太调皮了，老婆上完课回来嗓子疼。我就给她买了这款扩音器，声音不仅大还清晰，希望对她有帮助。,适用场景,中评,0.7,老婆上完课回来嗓子疼,632fa495-9d73-4a60-853e-83ae13c0441a
680af40090094dcb8b884b68,- 客服（樱樱，丁香)态度极好，业务熟练，反馈及时。 设备用了一下，感觉不错。音量、音质都很好。,Customer Service,好评,0.9,客服（樱樱，丁香)态度极好，业务熟练，反馈及时。,25aea9a3-360e-4ea8-946e-e0714c732025
680af40090094dcb8b884b68,- 客服（樱樱，丁香)态度极好，业务熟练，反馈及时。 设备用了一下，感觉不错。音量、音质都很好。,Product Quality,好评,0.8,设备用了一下，感觉不错。音量、音质都很好。,25aea9a3-360e-4ea8-946e-e0714c732025
680af40090094dcb8b884b69,这款领夹款小蜜蜂太方便了，终于不用把麦天天挂头上和背着小蜜蜂，走到教室后面也能接收到，最关键的是不会动不动就有啸音，小巧轻便，颜值也非常不错。唯一不足的是感觉声音有一小点空旷，说出来不太真实。每一个客服都很好，沟通愉快！希望今后研发出更多优秀的产品来！,音质表现,中评,0.8,唯一不足的是感觉声音有一小点空旷，说出来不太真实。,3cf61151-3a1c-4fa4-9701-4bcea12acfe2
680af40090094dcb8b884b69,这款领夹款小蜜蜂太方便了，终于不用把麦天天挂头上和背着小蜜蜂，走到教室后面也能接收到，最关键的是不会动不动就有啸音，小巧轻便，颜值也非常不错。唯一不足的是感觉声音有一小点空旷，说出来不太真实。每一个客服都很好，沟通愉快！希望今后研发出更多优秀的产品来！,外观设计,好评,0.9,小巧轻便，颜值也非常不错。,3cf61151-3a1c-4fa4-9701-4bcea12acfe2
680af40090094dcb8b884b69,这款领夹款小蜜蜂太方便了，终于不用把麦天天挂头上和背着小蜜蜂，走到教室后面也能接收到，最关键的是不会动不动就有啸音，小巧轻便，颜值也非常不错。唯一不足的是感觉声音有一小点空旷，说出来不太真实。每一个客服都很好，沟通愉快！希望今后研发出更多优秀的产品来！,使用便捷性,好评,0.7,领夹款小蜜蜂太方便了，终于不用把麦天天挂头上和背着小蜜蜂，走到教室后面也能接收到。,3cf61151-3a1c-4fa4-9701-4bcea12acfe2
680af40090094dcb8b884b69,这款领夹款小蜜蜂太方便了，终于不用把麦天天挂头上和背着小蜜蜂，走到教室后面也能接收到，最关键的是不会动不动就有啸音，小巧轻便，颜值也非常不错。唯一不足的是感觉声音有一小点空旷，说出来不太真实。每一个客服都很好，沟通愉快！希望今后研发出更多优秀的产品来！,客服服务,好评,0.8,每一个客服都很好，沟通愉快！,3cf61151-3a1c-4fa4-9701-4bcea12acfe2
